ticker,volume,volume_weighted_avg_price,open_price,close_price,highest_price,lowest_price,um_timestamp,transactions,market_close,market
NGLpC,7545.0,23.6876,23.59,23.8046,23.8601,23.34,1734123600000,41.0,2024-12-13,NYSE
GII,21810.0,60.9187,61.03,60.98,61.03,60.7687,1734123600000,203.0,2024-12-13,NYSE
CET,11534.0,46.7296,46.79,46.59,47.27,46.57,1734123600000,175.0,2024-12-13,NYSE
IETC,31220.0,87.2937,87.6,87.43,87.795,86.63,1734123600000,515.0,2024-12-13,NYSE
EDOW,19805.0,37.2575,37.34,37.1959,37.3439,37.1655,1734123600000,101.0,2024-12-13,NYSE
XMMO,354410.0,130.7268,131.64,130.73,131.865,130.1732,1734123600000,3062.0,2024-12-13,NYSE
VNM,944039.0,11.7587,11.8,11.73,11.8249,11.73,1734123600000,1289.0,2024-12-13,NYSE
ETHV,30719.0,57.4925,57.55,57.47,58.13,57.0,1734123600000,392.0,2024-12-13,NYSE
WIMI,294916.0,0.8125,0.818,0.7951,0.84466,0.785,1734123600000,670.0,2024-12-13,NYSE
GRI,432772.0,0.808,0.897,0.8,0.9,0.75,1734123600000,928.0,2024-12-13,NYSE
VFLO,578018.0,35.0337,35.24,34.97,35.24,34.945,1734123600000,2200.0,2024-12-13,NYSE
SPLB,899232.0,22.9025,23.0,22.85,23.0,22.8214,1734123600000,2383.0,2024-12-13,NYSE
LCNB,14185.0,16.8402,16.99,17.01,17.01,16.66,1734123600000,337.0,2024-12-13,NYSE
IDRV,28981.0,30.4369,30.46,30.52,30.5558,30.35,1734123600000,293.0,2024-12-13,NYSE
BATRA,40196.0,41.3424,41.8,41.12,41.81,40.95,1734123600000,1360.0,2024-12-13,NYSE
SOUN,159550736.0,16.083,13.785,16.91,17.29,13.63,1734123600000,517006.0,2024-12-13,NYSE
PKB,25070.0,81.7613,82.4,81.47,82.4,81.176056,1734123600000,341.0,2024-12-13,NYSE
RHE,10107.0,1.4922,1.56,1.46,1.56,1.38,1734123600000,74.0,2024-12-13,NYSE
IAU,5438356.0,50.1267,50.24,49.98,50.2999,49.95,1734123600000,27112.0,2024-12-13,NYSE
DIVI,139575.0,31.1386,31.24,31.14,31.27,31.07,1734123600000,757.0,2024-12-13,NYSE
GOVX,236935.0,2.3372,2.35,2.35,2.3912,2.28,1734123600000,1808.0,2024-12-13,NYSE
SUSA,58921.0,125.9721,126.44,126.005,126.4823,125.6657,1734123600000,641.0,2024-12-13,NYSE
PLUS,166496.0,77.4988,78.74,77.14,79.12,76.79,1734123600000,5096.0,2024-12-13,NYSE
MSTY,2697350.0,36.992,36.89,37.58,37.58,36.15,1734123600000,31771.0,2024-12-13,NYSE
CMCL,67494.0,10.4337,10.73,10.3,10.748,10.3,1734123600000,1284.0,2024-12-13,NYSE
GNE,79342.0,14.5458,14.56,14.55,14.68,14.45,1734123600000,2353.0,2024-12-13,NYSE
SPYI,540129.0,52.5178,52.75,52.53,52.75,52.4,1734123600000,5306.0,2024-12-13,NYSE
RERE,1018684.0,3.0001,2.97,2.96,3.06,2.93,1734123600000,4904.0,2024-12-13,NYSE
HBAN,12597749.0,17.137,17.17,17.17,17.235,16.985,1734123600000,40070.0,2024-12-13,NYSE
QRTEB,2137.0,3.1778,3.25,3.02,3.27,3.02,1734123600000,101.0,2024-12-13,NYSE
TAFI,62881.0,25.1263,25.16,25.11,25.16,25.11,1734123600000,96.0,2024-12-13,NYSE
NVD,1367116.0,32.8869,30.9,33.05,33.83,30.59,1734123600000,7027.0,2024-12-13,NYSE
FLWS,260402.0,7.8472,7.96,7.91,8.125,7.7337,1734123600000,5451.0,2024-12-13,NYSE
IEP,1793415.0,10.0166,10.15,10.1,10.1958,9.91,1734123600000,8799.0,2024-12-13,NYSE
FLYX,43200.0,2.206,2.06,2.35,2.49,2.04,1734123600000,395.0,2024-12-13,NYSE
SCHV,1534491.0,26.8533,26.91,26.84,26.93,26.79,1734123600000,5728.0,2024-12-13,NYSE
XHB,1502813.0,114.4628,115.79,114.38,115.9,113.73,1734123600000,24519.0,2024-12-13,NYSE
SGMA,257951.0,2.2296,2.36,2.14,2.42,2.03,1734123600000,844.0,2024-12-13,NYSE
CNS,177299.0,99.0613,100.41,99.04,100.99,97.78,1734123600000,4596.0,2024-12-13,NYSE
BIVI,1861319.0,2.5571,2.6,2.64,2.675,2.41,1734123600000,6614.0,2024-12-13,NYSE
SIXS,1060.0,51.5681,51.78,51.55,51.78,51.48,1734123600000,11.0,2024-12-13,NYSE
IWMY,96002.0,31.6769,31.86,31.74,31.86,31.5282,1734123600000,2659.0,2024-12-13,NYSE
GLDD,426500.0,11.9123,11.95,11.98,12.02,11.76,1734123600000,6491.0,2024-12-13,NYSE
LIF,251812.0,43.6736,43.73,43.81,44.0,43.26,1734123600000,5579.0,2024-12-13,NYSE
SHOTW,3271.0,0.2365,0.25,0.218,0.2501,0.16,1734123600000,17.0,2024-12-13,NYSE
ATKR,479186.0,84.9181,86.48,84.84,87.03,84.15,1734123600000,11547.0,2024-12-13,NYSE
VEGI,9575.0,37.8007,37.83,37.94,37.94,37.6525,1734123600000,119.0,2024-12-13,NYSE
TACK,60973.0,28.3633,28.4,28.3,28.4,28.3,1734123600000,83.0,2024-12-13,NYSE
IDLV,11483.0,28.7395,28.81,28.7298,28.8499,28.669,1734123600000,90.0,2024-12-13,NYSE
WILC,10409.0,16.3632,16.2,16.425,16.47,16.11,1734123600000,156.0,2024-12-13,NYSE
PROF,90679.0,7.2474,7.51,7.4,7.51,7.01,1734123600000,389.0,2024-12-13,NYSE
AVPT,972225.0,18.3636,18.57,18.365,18.84,18.145,1734123600000,13350.0,2024-12-13,NYSE
SPYX,72061.0,49.6231,49.85,49.63,49.88,49.52,1734123600000,596.0,2024-12-13,NYSE
SPGP,161239.0,108.8786,109.48,108.93,109.67,108.68,1734123600000,1906.0,2024-12-13,NYSE
GLD,6536866.0,245.0662,245.67,244.29,245.94,244.27,1734123600000,75451.0,2024-12-13,NYSE
VCSH,1437479.0,78.3738,78.53,78.36,78.53,78.33,1734123600000,6284.0,2024-12-13,NYSE
VRSN,420307.0,197.5294,197.5,197.4,198.73,196.43,1734123600000,13146.0,2024-12-13,NYSE
IAGG,272371.0,52.2559,52.31,52.24,52.33,52.22,1734123600000,2025.0,2024-12-13,NYSE
KOS,22599791.0,3.0972,3.26,3.01,3.2687,2.99,1734123600000,42819.0,2024-12-13,NYSE
FIVA,8998.0,25.1205,25.2,25.08,25.2,25.06,1734123600000,71.0,2024-12-13,NYSE
MMIT,102042.0,24.2704,24.33,24.28,24.4,24.2501,1734123600000,277.0,2024-12-13,NYSE
JBSS,79994.0,89.741,89.57,90.33,90.47,88.6201,1734123600000,2458.0,2024-12-13,NYSE
PDD,8063000.0,101.6849,101.16,102.27,102.855,100.23,1734123600000,93981.0,2024-12-13,NYSE
FXP,6264.0,18.1109,17.95,17.9965,18.21,17.95,1734123600000,95.0,2024-12-13,NYSE
ELP,355946.0,6.1053,6.07,6.08,6.16,6.055,1734123600000,3379.0,2024-12-13,NYSE
IMUX,424112.0,1.1335,1.12,1.13,1.17,1.1,1734123600000,1709.0,2024-12-13,NYSE
FIGB,35166.0,42.7932,42.8,42.75,43.0056,42.6892,1734123600000,853.0,2024-12-13,NYSE
SYFI,101149.0,35.853,35.9,35.82,35.9071,35.82,1734123600000,355.0,2024-12-13,NYSE
WTAI,52358.0,22.9027,22.98,22.97,23.03,22.69,1734123600000,385.0,2024-12-13,NYSE
VGZ,220546.0,0.5465,0.5476,0.5537,0.559,0.54,1734123600000,282.0,2024-12-13,NYSE
FDRR,16085.0,53.0065,53.2,53.0068,53.2,52.861,1734123600000,189.0,2024-12-13,NYSE
PXF,318807.0,49.3643,49.58,49.47,49.58,49.26,1734123600000,391.0,2024-12-13,NYSE
TDTF,79248.0,23.5106,23.55,23.5,23.56,23.485,1734123600000,324.0,2024-12-13,NYSE
MTUM,836710.0,214.0657,214.1,214.29,214.98,213.4501,1734123600000,11414.0,2024-12-13,NYSE
QDEF,3242.0,72.6605,72.89,72.6497,72.89,72.5723,1734123600000,71.0,2024-12-13,NYSE
UAE,81942.0,15.4952,15.53,15.49,15.54,15.41,1734123600000,478.0,2024-12-13,NYSE
WTTR,1009514.0,13.8483,13.95,13.76,14.01,13.73,1734123600000,13117.0,2024-12-13,NYSE
SE,1753910.0,116.0324,117.8,116.47,118.3515,114.15,1734123600000,20871.0,2024-12-13,NYSE
ACN,1728163.0,358.4383,359.58,358.68,360.7626,356.25,1734123600000,32497.0,2024-12-13,NYSE
ECH,201500.0,25.7847,25.91,25.76,25.91,25.66,1734123600000,1703.0,2024-12-13,NYSE
NUBD,66123.0,21.979,22.03,21.97,22.03,21.95,1734123600000,324.0,2024-12-13,NYSE
GSBD,621194.0,12.8207,12.83,12.87,12.87,12.75,1734123600000,4254.0,2024-12-13,NYSE
MGEE,120738.0,98.1773,97.92,97.75,99.52,97.25,1734123600000,4291.0,2024-12-13,NYSE
GDX,18995396.0,36.7347,37.24,36.65,37.38,36.49,1734123600000,82929.0,2024-12-13,NYSE
TNYA,4425527.0,2.7401,2.87,2.75,2.945,2.56,1734123600000,16393.0,2024-12-13,NYSE
CWEB,397911.0,36.2014,36.33,36.52,36.62,35.77,1734123600000,4102.0,2024-12-13,NYSE
PRK,45958.0,185.9785,187.47,186.87,187.47,184.07,1734123600000,2363.0,2024-12-13,NYSE
RNAC,82107.0,18.9552,19.9,18.685,20.7139,18.145,1734123600000,2787.0,2024-12-13,NYSE
SLV,20323174.0,27.7695,27.84,27.75,27.87,27.59,1734123600000,36800.0,2024-12-13,NYSE
JPME,6019.0,106.8674,107.54,106.888,107.54,106.66,1734123600000,121.0,2024-12-13,NYSE
SCHM,798034.0,28.9604,29.18,28.99,29.18,28.875,1734123600000,3481.0,2024-12-13,NYSE
AWK,717933.0,129.7583,130.23,129.59,130.525,129.33,1734123600000,18088.0,2024-12-13,NYSE
UAA,16850408.0,8.9392,9.62,8.81,9.63,8.7,1734123600000,69244.0,2024-12-13,NYSE
CQP,154301.0,58.1808,58.31,58.12,58.49,57.5,1734123600000,2263.0,2024-12-13,NYSE
ARKO,236698.0,7.2676,7.25,7.28,7.33,7.225,1734123600000,4773.0,2024-12-13,NYSE
IXN,121698.0,86.747,87.07,86.85,87.41,86.25,1734123600000,1976.0,2024-12-13,NYSE
JHMM,142984.0,62.67,63.08,62.61,63.08,62.4801,1734123600000,1258.0,2024-12-13,NYSE
BH,3158.0,234.2764,238.71,230.83,239.66,230.82,1734123600000,343.0,2024-12-13,NYSE
VSS,192068.0,119.8884,120.52,119.93,120.585,119.545,1734123600000,2045.0,2024-12-13,NYSE
BSY,741297.0,47.3916,47.98,47.13,48.15,47.09,1734123600000,14243.0,2024-12-13,NYSE
AZEK,1244439.0,53.387,54.0,53.51,54.0,52.88,1734123600000,17904.0,2024-12-13,NYSE
ARKG,2939461.0,24.7039,25.11,24.71,25.2,24.38,1734123600000,21222.0,2024-12-13,NYSE
GNLpB,10356.0,21.6916,21.52,22.03,22.03,21.1501,1734123600000,101.0,2024-12-13,NYSE
TD,1389061.0,53.3345,53.45,53.25,53.65,53.22,1734123600000,14263.0,2024-12-13,NYSE
DGX,818244.0,155.3664,156.1,155.0,157.07,154.82,1734123600000,13667.0,2024-12-13,NYSE
TELO,532624.0,4.7124,4.69,5.2,5.35,4.35,1734123600000,4461.0,2024-12-13,NYSE
PARR,677882.0,16.3203,15.99,16.46,16.505,15.69,1734123600000,11400.0,2024-12-13,NYSE
NA,90658.0,9.0648,8.6,8.87,9.65,8.6,1734123600000,1303.0,2024-12-13,NYSE
TRX,674732.0,0.3394,0.34,0.3354,0.35,0.3301,1734123600000,692.0,2024-12-13,NYSE
CVSB,14639.0,50.812,50.8,50.8096,50.8297,50.78,1734123600000,115.0,2024-12-13,NYSE
MLTX,142814.0,51.2546,53.87,51.34,54.03,50.6,1734123600000,4114.0,2024-12-13,NYSE
VDE,379714.0,125.8719,126.68,125.69,126.68,125.4012,1734123600000,6265.0,2024-12-13,NYSE
PFIS,52996.0,55.3447,55.2,55.92,56.4,54.375,1734123600000,3277.0,2024-12-13,NYSE
GWH,90336.0,5.1237,5.37,5.09,5.37,5.02,1734123600000,836.0,2024-12-13,NYSE
DLR,1526227.0,185.5551,186.78,185.04,187.35,184.915,1734123600000,24106.0,2024-12-13,NYSE
VB,679206.0,253.179,255.15,253.26,255.15,252.19,1734123600000,16437.0,2024-12-13,NYSE
JSTC,11154.0,19.098,19.14,19.09,19.15,19.04,1734123600000,92.0,2024-12-13,NYSE
NUMG,11614.0,50.2873,50.85,50.3,50.85,50.1,1734123600000,149.0,2024-12-13,NYSE
CPAY,216549.0,358.6324,362.56,357.07,362.56,356.565,1734123600000,8396.0,2024-12-13,NYSE
TRU,913524.0,98.255,99.71,98.43,100.3,97.34,1734123600000,18000.0,2024-12-13,NYSE
APDN,14976565.0,0.1654,0.21,0.1646,0.223,0.1204,1734123600000,9459.0,2024-12-13,NYSE
PARAA,21020.0,22.8996,23.0,23.0,23.0,22.8,1734123600000,600.0,2024-12-13,NYSE
GOTU,1514071.0,2.4356,2.5,2.46,2.51,2.4,1734123600000,5059.0,2024-12-13,NYSE
VNAM,2210.0,15.4957,15.46,15.4999,15.53,15.46,1734123600000,51.0,2024-12-13,NYSE
UPBD,719088.0,32.4911,34.14,31.85,34.16,31.78,1734123600000,10669.0,2024-12-13,NYSE
NEWP,226890.0,1.4702,1.49,1.47,1.55,1.45,1734123600000,847.0,2024-12-13,NYSE
CCL,13237767.0,25.9615,26.285,25.9,26.41,25.78,1734123600000,64085.0,2024-12-13,NYSE
IMNN,123391.0,0.8368,0.845,0.8445,0.85,0.8242,1734123600000,331.0,2024-12-13,NYSE
ATXS,191654.0,9.5251,9.75,9.52,9.78,9.4,1734123600000,4817.0,2024-12-13,NYSE
DFNM,124565.0,48.1784,48.21,48.15,48.21,48.15,1734123600000,375.0,2024-12-13,NYSE
SPDW,2526000.0,35.6331,35.8,35.65,35.8,35.56,1734123600000,9379.0,2024-12-13,NYSE
WT,910181.0,11.3928,11.59,11.39,11.635,11.28,1734123600000,12127.0,2024-12-13,NYSE
IBDQ,853577.0,25.0831,25.08,25.08,25.09,25.08,1734123600000,1298.0,2024-12-13,NYSE
PZA,526074.0,23.8907,23.98,23.97,23.98,23.8501,1734123600000,1072.0,2024-12-13,NYSE
CRPT,58488.0,20.5423,20.57,20.54,20.76,20.02,1734123600000,622.0,2024-12-13,NYSE
MBRX,47730.0,2.3707,2.58,2.32,2.595,2.3,1734123600000,360.0,2024-12-13,NYSE
TMP,45379.0,75.9698,76.35,76.43,76.43,75.08,1734123600000,2788.0,2024-12-13,NYSE
SOND,45780.0,3.5414,3.56,3.42,3.7292,3.42,1734123600000,362.0,2024-12-13,NYSE
LSTR,274408.0,185.4988,187.17,185.27,187.17,184.17,1734123600000,7984.0,2024-12-13,NYSE
SLXN,387142.0,3.7297,3.09,3.52,4.23,3.09,1734123600000,3407.0,2024-12-13,NYSE
AXSpE,28934.0,22.0405,22.19,21.83,22.29,21.83,1734123600000,324.0,2024-12-13,NYSE
REGL,162494.0,85.1645,85.62,85.23,85.62,84.88,1734123600000,424.0,2024-12-13,NYSE
RWJ,200839.0,48.2391,48.65,48.25,48.65,48.04,1734123600000,732.0,2024-12-13,NYSE
DIV,117740.0,18.5194,18.57,18.52,18.57,18.45,1734123600000,1274.0,2024-12-13,NYSE
MFIC,410441.0,13.6434,13.72,13.71,13.75,13.5399,1734123600000,3757.0,2024-12-13,NYSE
ON,7106191.0,65.8913,66.58,65.96,66.96,64.8,1734123600000,80370.0,2024-12-13,NYSE
A,1436646.0,138.5829,140.36,139.0,140.465,137.29,1734123600000,29058.0,2024-12-13,NYSE
AIA,11836.0,70.9743,70.9,71.0,71.14,70.73,1734123600000,219.0,2024-12-13,NYSE
IVRA,1443.0,16.2844,16.26,16.1966,16.26,16.19,1734123600000,40.0,2024-12-13,NYSE
RWO,35897.0,44.7489,44.79,44.85,44.87,44.6346,1734123600000,441.0,2024-12-13,NYSE
MLPA,62973.0,50.3283,50.52,50.35,50.52,50.2306,1734123600000,591.0,2024-12-13,NYSE
CREG,75645.0,0.6706,0.67,0.6849,0.7,0.6316,1734123600000,259.0,2024-12-13,NYSE
ZDEK,157561.0,24.0092,24.04,24.0,24.04,23.9815,1734123600000,243.0,2024-12-13,NYSE
CLOU,153916.0,25.3046,25.53,25.11,25.54,25.065,1734123600000,1194.0,2024-12-13,NYSE
MX,141067.0,3.996,4.03,4.02,4.04,3.935,1734123600000,1729.0,2024-12-13,NYSE
ETWO.WS,34665.0,0.03168,0.0351,0.03,0.044499,0.0276,1734123600000,45.0,2024-12-13,NYSE
PDP,116423.0,113.4855,114.04,113.37,114.13,112.961,1734123600000,211.0,2024-12-13,NYSE
QSR,1326072.0,68.3677,69.1,68.28,69.7,68.01,1734123600000,19985.0,2024-12-13,NYSE
SIRI,5562062.0,24.1728,24.76,24.11,24.875,23.76,1734123600000,51388.0,2024-12-13,NYSE
IDN,82380.0,2.8975,2.87,2.96,3.01,2.83,1734123600000,305.0,2024-12-13,NYSE
MYGN,1070945.0,14.2346,14.34,14.43,14.74,13.92,1734123600000,14774.0,2024-12-13,NYSE
KSA,205808.0,42.2429,42.33,42.2,42.33,42.16,1734123600000,2480.0,2024-12-13,NYSE
WRBpF,19474.0,21.6537,21.74,21.52,21.9371,21.45,1734123600000,246.0,2024-12-13,NYSE
FTAI,2294740.0,133.4105,135.14,131.72,138.97,129.82,1734123600000,37294.0,2024-12-13,NYSE
ADM,2308304.0,52.3151,53.04,52.4,53.04,51.63,1734123600000,31487.0,2024-12-13,NYSE
VEU,1376211.0,59.9893,60.2,60.0,60.24,59.865,1734123600000,6404.0,2024-12-13,NYSE
GNS,1747189.0,0.7083,0.687,0.7098,0.75,0.6806,1734123600000,2616.0,2024-12-13,NYSE
CHCO,45892.0,128.3548,128.61,128.86,128.86,127.0601,1734123600000,2765.0,2024-12-13,NYSE
PRGS,159141.0,68.8336,69.33,68.9,69.69,68.505,1734123600000,6923.0,2024-12-13,NYSE
CCJ,3727399.0,54.7048,55.83,54.29,56.25,54.26,1734123600000,40556.0,2024-12-13,NYSE
FBIN,738316.0,75.933,76.81,75.85,77.22,75.45,1734123600000,15119.0,2024-12-13,NYSE
IMAX,527551.0,26.1075,25.87,26.03,26.3,25.57,1734123600000,7172.0,2024-12-13,NYSE
MUB,4009387.0,107.2816,107.39,107.26,107.4799,107.18,1734123600000,14108.0,2024-12-13,NYSE
STSS,101624.0,2.0468,1.99,2.04,2.1499,1.9488,1734123600000,1326.0,2024-12-13,NYSE
FAMI,99377.0,0.3006,0.313,0.295269,0.3139,0.294,1734123600000,281.0,2024-12-13,NYSE
TIL,73331.0,21.5477,21.06,21.97,22.32,20.57,1734123600000,1939.0,2024-12-13,NYSE
HUT,8525907.0,28.1662,28.1,27.33,29.74,27.3,1734123600000,74021.0,2024-12-13,NYSE
TCBIO,38130.0,20.1014,20.1,20.03,20.45,20.01,1734123600000,205.0,2024-12-13,NYSE
MKDW,4359779.0,1.0381,0.851,0.92,1.18,0.851,1734123600000,15177.0,2024-12-13,NYSE
FGDL,30825.0,35.5697,35.5,35.4975,35.75,35.4975,1734123600000,277.0,2024-12-13,NYSE
ATO,592451.0,140.5741,140.84,140.58,141.24,139.79,1734123600000,13006.0,2024-12-13,NYSE
CRUZ,8975.0,27.3507,27.59,27.2848,27.59,27.2633,1734123600000,122.0,2024-12-13,NYSE
HP,919563.0,33.5939,33.89,33.59,33.95,33.28,1734123600000,13163.0,2024-12-13,NYSE
SILO,176034.0,0.844,0.9203,0.8351,0.9203,0.8,1734123600000,444.0,2024-12-13,NYSE
PEBK,11086.0,31.9237,31.72,32.01,32.42,31.64,1734123600000,553.0,2024-12-13,NYSE
MCFT,80953.0,20.0026,20.34,20.02,20.34,19.77,1734123600000,2298.0,2024-12-13,NYSE
CRON,1525600.0,1.9248,1.96,1.93,1.96,1.9,1734123600000,5388.0,2024-12-13,NYSE
GROY,875795.0,1.2452,1.25,1.25,1.2696,1.22,1734123600000,1473.0,2024-12-13,NYSE
PBW,218842.0,20.4756,20.56,20.58,20.6,20.2,1734123600000,1644.0,2024-12-13,NYSE
ATFV,3587.0,26.3554,26.43,26.3742,26.43,26.27,1734123600000,30.0,2024-12-13,NYSE
ADNT,704513.0,18.9141,19.01,18.96,19.05,18.71,1734123600000,10329.0,2024-12-13,NYSE
EUSB,28335.0,42.979,43.04,42.95,43.04,42.8901,1734123600000,153.0,2024-12-13,NYSE
FMC,2009322.0,53.4865,54.29,53.5,54.7,52.65,1734123600000,29521.0,2024-12-13,NYSE
JHG,1269966.0,44.0288,44.31,44.06,44.35,43.9,1734123600000,15751.0,2024-12-13,NYSE
OPRA,444022.0,19.3395,20.2,19.39,20.23,19.0,1734123600000,6421.0,2024-12-13,NYSE
KAPA,136285.0,1.7901,1.7,1.7,1.92,1.67,1734123600000,618.0,2024-12-13,NYSE
DFEV,74629.0,27.1587,27.23,27.2,27.23,27.1055,1734123600000,494.0,2024-12-13,NYSE
DK,747796.0,17.4316,17.29,17.45,17.705,17.12,1734123600000,12066.0,2024-12-13,NYSE
JELD,477458.0,10.2782,10.39,10.3,10.43,10.13,1734123600000,6314.0,2024-12-13,NYSE
ASYS,24865.0,5.6177,5.65,5.66,5.7214,5.46,1734123600000,216.0,2024-12-13,NYSE
SGN,63858.0,3.023,3.24,2.91,3.31,2.8,1734123600000,2248.0,2024-12-13,NYSE
SXTC,195935.0,0.3951,0.3945,0.385,0.42,0.385,1734123600000,305.0,2024-12-13,NYSE
GMED,945539.0,82.2104,82.71,82.42,82.745,81.59,1734123600000,15395.0,2024-12-13,NYSE
SCCC,15977.0,24.1896,24.14,24.17,24.4086,23.99,1734123600000,298.0,2024-12-13,NYSE
MPAA,47451.0,8.1417,8.45,8.12,8.45,7.98,1734123600000,1037.0,2024-12-13,NYSE
CKPT,2262875.0,3.8885,3.82,3.67,3.8734,3.6,1734123600000,8596.0,2024-12-13,NYSE
PM,3072545.0,126.7341,126.31,126.62,127.8,126.09,1734123600000,40426.0,2024-12-13,NYSE
FBP,585498.0,19.778,19.9,19.81,20.04,19.64,1734123600000,8950.0,2024-12-13,NYSE
EXPO,273321.0,93.0224,94.2,93.16,94.2675,92.31,1734123600000,9006.0,2024-12-13,NYSE
FIXD,446386.0,43.3788,43.48,43.34,43.5243,43.3101,1734123600000,2064.0,2024-12-13,NYSE
SMAY,3983.0,25.3883,25.465,25.3783,25.465,25.34,1734123600000,24.0,2024-12-13,NYSE
VVV,1309006.0,38.3291,38.84,38.36,39.06,38.05,1734123600000,17401.0,2024-12-13,NYSE
BSET,9657.0,14.3187,14.19,14.49,14.67,13.85,1734123600000,239.0,2024-12-13,NYSE
GSC,18911.0,54.1741,55.07,54.14,55.07,54.0183,1734123600000,119.0,2024-12-13,NYSE
SPT,601534.0,34.2419,34.87,33.93,35.479,33.74,1734123600000,13205.0,2024-12-13,NYSE
USTB,153230.0,50.1557,50.16,50.16,50.17,50.13,1734123600000,502.0,2024-12-13,NYSE
QRFT,840.0,54.93,54.92,54.869,54.93,54.869,1734123600000,30.0,2024-12-13,NYSE
XAIX,30399.0,34.8653,35.17,34.84,35.17,34.6311,1734123600000,325.0,2024-12-13,NYSE
VHC,13040.0,4.3658,4.5,4.44,4.51,4.2699,1734123600000,273.0,2024-12-13,NYSE
BFST,82288.0,27.8356,28.16,27.87,28.16,27.61,1734123600000,2688.0,2024-12-13,NYSE
EWT,1062792.0,54.6619,54.7,54.65,54.91,54.41,1734123600000,8037.0,2024-12-13,NYSE
BSCW,124289.0,20.4399,20.5,20.39,20.52,20.37,1734123600000,634.0,2024-12-13,NYSE
PPTY,11626.0,33.4664,33.51,33.43,33.51,33.39,1734123600000,83.0,2024-12-13,NYSE
VREX,326307.0,15.4409,15.57,15.44,15.59,15.33,1734123600000,5469.0,2024-12-13,NYSE
PSN,508862.0,96.5173,97.03,96.56,97.5676,95.65,1734123600000,12311.0,2024-12-13,NYSE
GBUY,4031.0,36.8778,36.99,36.7679,37.09,36.72,1734123600000,30.0,2024-12-13,NYSE
BIRK,1721908.0,54.5005,53.41,55.06,55.3486,53.1,1734123600000,20888.0,2024-12-13,NYSE
VATE,36911.0,5.6933,5.94,5.5,5.99,5.48,1734123600000,349.0,2024-12-13,NYSE
APUE,45916.0,37.1627,37.27,37.13,37.32,37.05,1734123600000,137.0,2024-12-13,NYSE
BLBD,622482.0,43.2612,42.15,43.71,43.97,42.15,1734123600000,12038.0,2024-12-13,NYSE
EWZS,334564.0,10.3738,10.49,10.3,10.4942,10.29,1734123600000,576.0,2024-12-13,NYSE
VINE,88076.0,0.6681,0.69,0.6648,0.699,0.6501,1734123600000,1137.0,2024-12-13,NYSE
CPHI,836351.0,0.1835,0.2,0.177,0.2,0.165,1734123600000,1284.0,2024-12-13,NYSE
GDXD,717823.0,13.9588,13.48,14.23,14.37,13.43,1734123600000,3243.0,2024-12-13,NYSE
NNDM,1236653.0,2.299,2.38,2.27,2.385,2.27,1734123600000,5124.0,2024-12-13,NYSE
ILLR,474880.0,2.7694,2.81,2.64,2.9886,2.6,1734123600000,4092.0,2024-12-13,NYSE
ALC,832172.0,84.373,85.17,84.17,85.36,83.8816,1734123600000,12873.0,2024-12-13,NYSE
IPSC,952487.0,1.2181,1.25,1.22,1.265,1.18,1734123600000,4547.0,2024-12-13,NYSE
LYV,1071720.0,135.545,135.44,135.95,136.0,133.8,1734123600000,19615.0,2024-12-13,NYSE
BC,583453.0,73.5098,74.77,73.59,75.31,72.84,1734123600000,13105.0,2024-12-13,NYSE
RAND,38296.0,22.6677,22.75,22.8,22.94,22.01,1734123600000,438.0,2024-12-13,NYSE
FLL,202321.0,4.3896,4.4,4.4,4.44,4.36,1734123600000,1336.0,2024-12-13,NYSE
ROM,25423.0,73.9311,74.6,73.85,75.0688,72.75,1734123600000,401.0,2024-12-13,NYSE
KOCT,8382.0,31.2189,31.26,31.24,31.2895,31.1653,1734123600000,51.0,2024-12-13,NYSE
GORO,465854.0,0.1709,0.17,0.1799,0.182,0.1622,1734123600000,831.0,2024-12-13,NYSE
GDXJ,4804281.0,47.125,48.17,47.01,48.17,46.81,1734123600000,38813.0,2024-12-13,NYSE
AER,1029683.0,95.3617,94.99,95.66,95.96,94.76,1734123600000,12623.0,2024-12-13,NYSE
RNGR,92940.0,15.3884,15.5,15.42,15.535,15.21,1734123600000,2532.0,2024-12-13,NYSE
ALCO,21554.0,26.0126,26.57,25.87,26.58,25.78,1734123600000,1002.0,2024-12-13,NYSE
WVE,819309.0,13.6322,13.93,13.44,14.19,13.4,1734123600000,15429.0,2024-12-13,NYSE
OACP,109134.0,22.7888,22.89,22.775,22.89,22.77,1734123600000,160.0,2024-12-13,NYSE
PED,109883.0,0.7574,0.78,0.78,0.780501,0.74,1734123600000,368.0,2024-12-13,NYSE
SCHH,5617244.0,21.9168,21.93,21.92,22.0,21.84,1734123600000,8206.0,2024-12-13,NYSE
AVNS,284544.0,18.0274,18.34,17.97,18.34,17.93,1734123600000,4755.0,2024-12-13,NYSE
EPOL,299472.0,22.7006,22.75,22.71,22.75,22.63,1734123600000,1086.0,2024-12-13,NYSE
TCBI,249232.0,84.5567,85.41,84.42,85.58,84.24,1734123600000,7491.0,2024-12-13,NYSE
WSR,412374.0,14.5663,14.4,14.64,14.675,14.3258,1734123600000,3350.0,2024-12-13,NYSE
EWI,82025.0,37.6296,37.75,37.65,37.75,37.55,1734123600000,1092.0,2024-12-13,NYSE
GANX,182222.0,1.6266,1.67,1.63,1.7,1.59,1734123600000,820.0,2024-12-13,NYSE
